,0
6231,"['deputy', 'secretary', 'state', 'response', 'russia', 'briefing', 'humanitarian', 'impact', 'russia', 'war', 'russia']"
6232,"['incredibly', 'scary']"
6233,"['middle', 'war', 'cat', 'human']"
6234,"['according', 'intelligence', 'struggle', 'low', 'morale', 'also', 'accidentally', 'shot', 'aircraft', 'carry', 'told', 'truth']"
6235,"['video', 'special', 'operating', 'behind', 'enemy', 'russia']"
6236,"['kind', 'medieval', 'poisoning', 'people', 'peace']"
6237,"['evacuation', 'surviving', 'zoo', 'sadly', 'video', 'previously', 'survive', 'russia']"
6238,"['making', 'russia', 'go', 'war']"
6239,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6240,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6241,"['eu', 'cynical', 'manipulation', 'backfiring', 'outrageous', 'ungrateful', 'false', 'holocaust', 'russia', 'said', 'provoking', 'religious', 'conflict']"
6242,"['media', 'report', 'transfer', 'obviously', 'false', 'less', 'year', 'practical', 'training', 'flying', 'jet', 'satellite', 'pictured', 'today']"
6243,"['march', 'air', 'defense', 'army', 'successful', 'aerial', 'regime', 'fighter', 'probably', 'russia']"
6244,"['dropping', 'support', 'leftist', 'every', 'day', 'shellacking']"
6245,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6246,"['arrest', 'surge', 'southern', 'border', 'welcome', 'president', 'responsible', 'everything', 'given', 'people', 'colour', 'racist', 'refugee']"
6247,"['record', 'breaking', 'us', 'astronaut', 'two', 'returned', 'earth', 'international', 'space', 'station', 'west', 'soaring']"
6248,"['note', 'trump', 'rally', 'sparked', 'violent', 'deadly', 'attack', 'sit', 'nation', 'highest', 'court', 'may', 'directly', 'implicate', 'wife']"
6249,"['two', 'eu', 'allies', 'taking', 'number', 'month']"
6250,"['people', 'republic', 'conscript', 'unit', 'living', 'live', 'squalor', 'seem', 'pessimistic', 'russia', 'behind', 'fodder', 'russia']"
6251,"['trapped', 'inside', 'building']"
6252,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6253,"['according', 'us', 'intelligence', 'misled', 'tell', 'poorly', 'war', 'going', 'western']"
6254,"['medicine', 'safe', 'warm', 'clothes', 'cash', 'medical', 'equipment', 'war', 'rage', 'support']"
6255,"['record', 'breaking', 'us', 'astronaut', 'two', 'returned', 'earth', 'international', 'space', 'station', 'west', 'soaring']"
6256,"['million', 'result', 'genocide', 'state', 'west', 'consider', 'emergency', 'refugee', 'living', 'squalor', 'five', 'end', 'sight', 'g']"
6257,"['regime', 'equipment', 'army', 'russia']"
6258,"['another', 'large', 'ammunition', 'tank', 'artillery']"
6259,"['world', 'worst', 'nuclear', 'accident', 'article', 'life', 'current', 'worth', 'read', 'light', 'russia', 'invasion', 'impact', 'red', 'forest']"
6260,"['learn', 'much', 'saw', 'video', 'last', 'night', 'panic', 'thought', 'us', 'nope', 'russia', 'market', 'bombed', 'food', 'help']"
6261,"['corridor', 'organized', 'regime', 'highway', 'anti', 'tank', 'mines', 'criminal', 'elsewhere', 'russia']"
6262,"['another', 'article', 'raping', 'note', 'rapist', 'husband', 'lie', 'justification', 'everything', 'want', 'kill', 'someone', 'call', 'via']"
6263,"['note', 'trump', 'rally', 'sparked', 'violent', 'deadly', 'attack', 'sit', 'nation', 'highest', 'court', 'may', 'directly', 'implicate', 'wife']"
6264,"['let', 'sink', 'trump', 'help', 'narcissistic', 'pathological']"
6265,"['world', 'worst', 'nuclear', 'accident', 'article', 'life', 'current', 'worth', 'read', 'light', 'russia', 'invasion', 'impact', 'red', 'forest']"
6266,"['ago', 'combat', 'experience', 'tell', 'infamous', 'tornado', 'raping', 'front']"
6267,"['record', 'breaking', 'us', 'astronaut', 'two', 'returned', 'earth', 'international', 'space', 'station', 'west', 'soaring']"
6268,"['world', 'worst', 'nuclear', 'accident', 'article', 'life', 'current', 'worth', 'read', 'light', 'russia', 'invasion', 'impact', 'red', 'forest']"
6269,"['little', 'mind', 'reason']"
6270,"['lieutenant', 'ken', 'ree', 'former', 'seal', 'operator', 'currently', 'fighting', 'part', 'foreign', 'legion']"
6271,"['another', 'horrific', 'story', 'woman', 'son', 'husband', 'got', 'got', 'days', 'room', 'survive', 'stopped', 'talking', 'boy', 'hospital']"
6272,"['another', 'horrific', 'story', 'woman', 'son', 'husband', 'got', 'got', 'days', 'room', 'survive', 'stopped', 'talking', 'boy', 'hospital']"
6273,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6274,"['world', 'like', 'drone', 'footage', 'shot', 'city']"
6275,"['aerial', 'footage', 'horrific', 'extent', 'devastation', 'russia', 'war', 'city', 'become', 'symbol', 'resistance', 'days', 'bombardment']"
6276,"['today', 'travelled', 'north', 'get', 'desperately', 'food', 'month', 'zoo', 'suffering', 'behind', 'dropping', 'east', 'south', 'east', 'fighting', 'fierce', 'constant', 'sound', 'artillery']"
6277,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6278,"['latest', 'seem', 'russia', 'negotiation', 'process', 'russia', 'defence', 'ministry', 'key', 'eu', 'russia', 'rub', 'russia', 'gas', 'ongoing']"
6279,"['ruined', 'illegally', 'people', 'russia', 'still', 'trapped']"
6280,"['tank', 'memorial', 'soviet', 'berlin', 'covered', 'flag', 'embassy', 'sent', 'note', 'protest', 'berlin', 'tank', 'city']"
6281,"['world', 'face', 'remain', 'forgotten', 'according', 'five', 'almost', 'two', 'third', 'pregnant', 'breastfeeding', 'malnourished']"
6282,"['worst', 'global', 'humanitarian', 'existential', 'crisis', 'since', 'rest', 'universe']"
6283,"['seem', 'people', 'money', 'power', 'never', 'satisfied', 'take', 'much', 'pleasure', 'hateful']"
6284,"['un', 'high', 'commissioner', 'human', 'said', 'army', 'indiscriminate', 'result', 'suffer', 'war']"
6285,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6286,"['russia', 'liberation', 'operation', 'pure', 'destruction']"
6287,"['group', 'geneva', 'offer', 'mercenary', 'true', 'soldier', 'considered', 'go', 'likely', 'die', 'saving']"
6288,"['four', 'million', 'people', 'fled', 'since', 'start', 'war', 'according', 'latest', 'un', 'refugee', 'agency']"
6289,"['like', 'violently', 'jealous', 'ca', 'one']"
6290,"['backing', 'demand', 'foreign', 'russia', 'gas', 'pay', 'president', 'spoke', 'w', 'cave', 'demand']"
6291,"['rapist', 'war', 'jail', 'lovely']"
6292,"['dog', 'born', 'month', 'old', 'already', 'tell', 'difference', 'soon', 'little', 'one', 'danger', 'bark']"
6293,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6294,"['hope', 'awful', 'happen', 'evil', 'regime', 'tortured', 'gay', 'men', 'republic', 'blessing', 'another', 'evil', 'man', 'dictator']"
6295,"['somebody', 'town', 'billboard', 'seeing', 'filled', 'sorrow', 'hope']"
6296,"['incident', 'came', 'days', 'president', 'military', 'action', 'neighboring', 'finland', 'either', 'join', 'aircraft', 'attack', 'said', 'carried', 'russia']"
6297,"['ca', 'help', 'see', 'typical', 'politician', 'annoying', 'read', 'macron', 'still', 'falling', 'like', 'take', 'train', 'try', 'deliver', 'real', 'aid']"
6298,"['armory', 'explosion', 'russia', 'fact', 'result', 'attack', 'please', 'hit', 'used', 'bring', 'hardware']"
6299,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6300,"['walking', 'bomb', 'shelter', 'war', 'russia']"
6301,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6302,"['map', 'according', 'intelligence', 'march', 'russia']"
6303,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6304,"['traveled', 'north', 'close', 'front', 'line', 'met', 'house', 'recently', 'shelled', 'several', 'family', 'wounded', 'two', 'year', 'old', 'son', 'idea', 'targeted', 'home', 'russia']"
6305,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6306,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6307,"['tank', 'memorial', 'soviet', 'berlin', 'covered', 'flag', 'embassy', 'sent', 'note', 'protest', 'berlin', 'tank', 'city']"
6308,"['via', 'judge', 'admitted', 'rapist', 'given', 'incredible', 'chance', 'getting', 'probation', 'politics', 'trump', 'corruption']"
6309,"['according', 'intelligence', 'struggle', 'low', 'morale', 'also', 'accidentally', 'shot', 'aircraft', 'carry', 'told', 'truth']"
6310,"['yo', 'never', 'taught', 'disaster', 'know', 'radiation', 'breathed', 'dust', 'protective', 'gear', 'killing', 'army', 'nothing']"
6311,"['people', 'living', 'brutal', 'record', 'reduce', 'rubble', 'bomb', 'rubble', 'genocide']"
6312,"['peace', 'innocent', 'people', 'torture', 'rape', 'young', 'mother', 'front', 'year', 'old', 'son', 'boy', 'hair', 'turned', 'gray', 'wounds', 'know', 'wretched', 'z', 'army']"
6313,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6314,"['according', 'intelligence', 'struggle', 'low', 'morale', 'also', 'accidentally', 'shot', 'aircraft', 'carry', 'told', 'truth']"
6315,"['worst', 'global', 'humanitarian', 'existential', 'crisis', 'since', 'rest', 'universe']"
6316,"['situation', 'critical', 'city', 'eastern', 'mayor', 'power', 'water', 'heat', 'medicine', 'humanitarian', 'hospital', 'operating', 'people', 'dying', 'buried', 'via']"
6317,"['took', 'days', 'come', 'decision', 'still', 'supply', 'food', 'beverage', 'damage', 'clean', 'green', 'reputation', 'exceed', 'aid']"
6318,"['concerned', 'accountability', 'equally', 'concerned', 'russia', 'china', 'undermine', 'accountability', 'gross', 'excellent', 'piece']"
6319,"['terrifying', 'drone', 'footage', 'taken']"
6320,"['causing', 'humanitarian', 'catastrophe', 'tactic', 'russia', 'video', 'food', 'warehouse', 'fire', 'deliberate', 'attack']"
6321,"['artillery', 'bunch', 'hardware', 'self', 'recovery', 'vehicle']"
6322,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6323,"['holt', 'long', 'hit', 'piece', 'would', 'trump', 'ask', 'investigate', 'holt', 'rest', 'media', 'refuse', 'trump']"
6324,['hell']
6325,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6326,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6327,"['literally', 'worst', 'night', 'shelling', 'sleep', 'get', 'say', 'pull', 'back']"
6328,"['literally', 'telling', 'us', 'idea', 'get', 'jab', 'stage', 'nevertheless', 'sure', 'stage', 'us']"
6329,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6330,"['tank', 'burning', 'hit', 'thing', 'stand', 'near', 'though']"
6331,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6332,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6333,"['tank', 'memorial', 'soviet', 'berlin', 'covered', 'flag', 'embassy', 'sent', 'note', 'protest', 'berlin', 'tank', 'city']"
6334,"['respect', 'situation', 'per', 'humanitarian', 'situation', 'becoming', 'critical', 'curfew', 'city', 'fearful', 'nationalist', 'forced', 'hide']"
6335,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6336,"['head', 'republic', 'desperately', 'people', 'think', 'fighting', 'first', 'lied', 'near', 'seen', 'picture', 'realizing']"
6337,"['dropping', 'support', 'leftist', 'every', 'day', 'shellacking']"
6338,"['russia', 'civil', 'war', 'behalf', 'president', 'helping', 'pummel', 'starve', 'entire', 'submission', 'international', 'outrage', 'little', 'action']"
6339,"['normal', 'depraved', 'locked', 'burnt', 'russia', 'become', 'wisdom', 'rape', 'love', 'death', 'life', 'slavery', 'freedom', 'style']"
6340,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6341,"['democrat', 'meet', 'know', 'build', 'blue', 'wave', 'save', 'democracy', 'treasonous', 'unite', 'thread', 'back', 'grow']"
6342,"['absence', 'compassion', 'community', 'towards', 'suffering', 'become', 'even', 'evident', 'desire', 'stop', 'war', 'selectively', 'towards']"
6343,['killer']
6344,"['breaking', 'radioactive', 'terrible']"
6345,"['today', 'travelled', 'north', 'get', 'desperately', 'food', 'month', 'zoo', 'suffering', 'behind', 'dropping', 'east', 'south', 'east', 'fighting', 'fierce', 'constant', 'sound', 'artillery']"
6346,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6347,"['march', 'met', 'reiterated', 'mutual', 'intent', 'strengthen', 'counter', 'illegal', 'restrictive', 'russia', 'also', 'drawing', 'particular', 'attention', 'state']"
6348,"['round', 'occupy', 'park', 'kelly', 'martin', 'sandy', 'hook', 'hong', 'singular', 'lesson', 'wrong', 'prevail', 'anonymous']"
6349,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6350,"['delighted', 'meet', 'ambassador', 'accepted', 'thus', 'far', 'seek', 'alleviate', 'suffering', 'humanitarian', 'crisis', 'winsome']"
6351,"['china', 'russia', 'determined', 'develop', 'bilateral', 'boost', 'amid', 'crisis', 'according', 'foreign', 'minister', 'wang', 'following', 'meeting', 'counterpart', 'china', 'russia']"
6352,"['decided', 'eat', 'less', 'survive', 'difficult', 'time', 'house', 'rent', 'edible', 'oil', 'price', 'every', 'cost', 'living', 'rise', 'resident', 'told', 'report']"
6353,"['profiting', 'war']"
6354,"['another', 'article', 'raping', 'note', 'rapist', 'husband', 'lie', 'justification', 'everything', 'want', 'kill', 'someone', 'call', 'via']"
6355,"['respect', 'situation', 'per', 'refuse', 'medical', 'assistance', 'military', 'territorial', 'defence', 'provided', 'medical', 'treatment', 'secret', 'police', 'mass']"
6356,"['lucky', 'tank', 'one', 'protective', 'turret', 'could', 'lot', 'worse']"
6357,"['russia', 'missile', 'artillery', 'armament', 'region', 'russia', 'video', 'via', 'plus']"
6358,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6359,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
6360,"['support', 'stop', 'war']"
6361,"['breaking', 'news', 'dead', 'direction', 'everyone', 'saying', 'gay', 'ugh', 'covid', 'viral', 'mo', 'news', 'politics']"
6362,"['world', 'worst', 'nuclear', 'accident', 'article', 'life', 'current', 'worth', 'read', 'light', 'russia', 'invasion', 'impact', 'red', 'forest']"
